Key,Value
4608504496239,2
4608531563057,0
4608548078369,0
4604210708574,3
4604219359458,3
4604227617117,3
4604229976454,2
4604233253306,1
4604229714311,1
4604233843134,1
4604237447666,2
4621425377903,3
4604237316600,0
4604237971969,0
4604239413778,3
4604239217172,3
4604239807007,2
4604241642037,3
4604242559562,3
4604218310874,0
4604246885000,2
4604204941444,0
4604247474834,3
4604226568528,0
4604226896216,3
4604249506484,1
4604250161846,1
4604250227390,2
4604251079368,3
4608560792486,3
4604231877034,0
4604214837412,2
4608516030714,1
4604204941494,0
4604218179804,3
4604254618366,3
4604221522191,3
4604255011588,1
4604255470340,1
4604255404806,2
4604255666952,0
4634302611964,3
4604255404810,1
4604256060174,1
4612844946176,2
4604204941504,0
4604255666954,1
4604226306378,2
4604232860080,0
4604259468098,2
4604225978698,0
4604213199040,0
4604236202471,1
4604218573032,3
4604260254548,2
4604204941578,1
4604229583254,3
4604262220658,2
4608561513392,3
4604232597940,3
4604233253314,0
4604263531394,1
4604240003622,3
4604263990153,2
4604204941608,0
4604204941510,0
4604264317840,0
4604204941653,0
4604265497504,1
4604236136945,0
4604204941320,1
4604266415022,0
4604204941666,0
4604206972985,2
4604204941346,1
4604237251080,3
4604221718829,3
4604268774356,2
4604215165116,1
4604235350528,0
4604269954020,0
4604205072410,3
4604237513232,0
4604219949298,2
4604221849883,1
4604218638582,2
4604219228393,0
4604249375411,1
4604206317599,1
4604237775372,0
4604247212695,0
4604245836423,0
4604259074880,3
4604240462368,3
4604204941356,1
4604211757251,0
4604249899711,1
4604242035274,3
4604261696371,3
4604240921140,0
4604241117774,0
4604214182044,0
4604250292927,1
4634298024378,1
4604250817224,3
4604211495050,2
4604229386641,2
4604251407078,3
4604248720037,0
4604263072695,0
4604249113259,0
4604204941397,1
4604261106538,1
4599923867866,0
4599923671266,1
4599925702906,1
4599927144718,2
4634311000706,0
4599932649821,3
4599935009158,2
4599938220472,3
4599938286010,1
4599938875838,1
4599940514260,2
4599942349304,0
4599945691693,0
4599946674741,1
4599947592266,3
4599948378706,2
4599950672497,1
4599952048774,1
4599924785388,2
4599909974148,0
4599952507538,3
4599930159427,3
4599931601232,0
4599921967300,1
4599954539188,0
4599955194550,1
4599955260094,2
4599956112072,3
4599920787642,0
4634313032344,3
4604265825190,3
4599936909738,0
4599909974198,0
4599958471398,3
4599923212508,3
4599958471404,3
4599914168408,3
4599959651070,3
4599959257856,0
4599960437510,2
4599960699656,0
4630007644668,3
4599960437514,1
4599961092878,1
4608549978880,2
4599909974208,0
4612825285123,0
4599961682714,0
4599960699658,1
4617121628664,0
4599931339082,2
4599962862380,0
4599963190064,0
4599963714358,2
4599937892784,0
4599931011402,0
4599918231744,0
4599909974185,1
4599941235175,1
4599923605736,3
4599965287252,2
4599909974282,1
4599935467930,3
4599934615958,3
4599967253362,2
4604266546096,3
4599937630644,3
4599931994465,1
4599938941386,3
4599909974312,0
4599918887106,3
4599909974214,0
4599969350544,0
4599970530208,1
4599941169649,0
4599939203541,3
4599909974024,1
