Key, Value
8536612577214534,0
8536612576297023,1
8536608278577164,1
8536608278183946,0
8536608279232532,2
8536608279494683,1
8536608278052894,3
8536608279887904,0
8536608278052910,2
8536608280674355,1
8536608278052915,3
8536608281002038,3
8536608281264186,0
8536608281722940,1
8536608281395272,3
8536608278052936,3
8536608282640462,1
8536608282771538,2
8536608282574932,3
8536608282574934,2
8536608284409954,0
8536608280084529,0
8536608279756829,0
8536608282705996,0
8536608279625770,3
8536608280739917,0
8536608280674376,1
8536608283295836,0
8536608282640470,0
8536608281919576,0
8536608278052961,2
8536608283099226,1
8536608282247238,0
8536608281329727,1
8536603983609868,1
8536603983216650,0
8536603984265236,2
8536603984527387,1
8536603983085598,3
8536603984920608,0
8536603985182756,1
8536603983085614,2
8536603985707059,1
8536603983085619,3
8536603986034742,3
8536603986296890,0
8536603986755644,1
8536603986427976,3
8536603983085640,3
8536603987673166,1
8536603987804242,2
8536603987607636,3
8536603987607638,2
8536603989442658,0
8536603985117233,0
8536603984789533,0
8536603987738700,0
8536603984658474,3
8536603985772621,0
8536603985707080,1
8536603988328540,0
8536603987673174,0
8536603984658464,2
8536603983085665,2
8536603988131930,1
8536603987279942,0
8536603986362431,1
8536599688642572,1
8536599688249354,0
8536599689297940,2
8536599689560091,1
8536599688118302,3
8536599689953312,0
8536599690215460,1
8536599688118318,2
8536599690739763,1
8536599688118323,3
8536599691067446,3
8536599691329594,0
8536599691788348,1
8536599691460680,3
8536599688118344,3
8536599692705870,1
8536599692836946,2
8536599692640340,3
8536599692640342,2
8536599694475362,0
8536599690149937,0
8536599689822237,0
8536599692771404,0
8536599689691178,3
8536599690805325,0
8536599690739784,1
8536599693361244,0
8536599692705878,0
8536599689691168,2
8536599688118369,2
8536599693164634,1
8536599692312646,0
8536599691395135,1
8536595393675276,1
8536595393282058,0
8536595394330644,2
8536595394592795,1
8536595393151006,3
8536595394986016,0
8536595395248164,1
8536595393151022,2
8536595395772467,1
8536595393151027,3
8536595396100150,3
8536595396362298,0
8536595396821052,1
8536595396493384,3
8536595393151048,3
8536595397738574,1
8536595397869650,2
8536595397673044,3
8536595397673046,2
8536595399508066,0
8536595395182641,0
8536595394854941,0
8536595397804108,0
8536595394723882,3
8536595395838029,0
8536595395772488,1
8536595398393948,0
8536595397738582,0
8536595394723872,2
8536595393151073,2
8536595398197338,1
8536595397345350,0
8536591098707980,1
8536591098314762,0
8536591099363348,2
8536591099625499,1
8536591098183710,3
8536591100018720,0
8536591100280868,1
8536591098183726,2
8536591100805171,1
8536591098183731,3
8536591101132854,3
8536591101395002,0
8536591101853756,1
8536591101526088,3
8536591098183752,3
8536591102771278,1
8536591102902354,2
8536591102705748,3
8536591102705750,2
8536591104540770,0
8536591100215345,0
8536591099887645,0
8536591102836812,0
8536591099756586,3
8536591100870733,0
8536591100805192,1
8536591103426652,0
8536591102771286,0
8536591099756576,2
8536591098183777,2
8536591103230042,1
8536591102378054,0
8536586803740684,1
8536586803347466,0
8536586804396052,2
8536586804658203,1
8536586803216414,3
8536586805051424,0
8536586803216430,2
8536586805837875,1
8536586803216435,3
8536586806165558,3
8536586806427706,0
8536586806886460,1
8536586806558792,3
8536586803216456,3
8536586808000586,0
8536586807803982,1
8536586807935058,2
8536586807738452,3
8536586807738454,2
8536586809573474,0
8536586805248049,0
8536586804920349,0
8536586807869516,0
8536586804789290,3
8536586805903437,0
8536586805837896,1
8536586808459356,0
8536586807803990,0
8536586804789280,2
8536586803216481,2
8536586808262746,1
8536586807410758,0
8536582508773388,1
8536582508380170,0
8536582509428756,2
8536582509690907,1
8536582508249118,3
8536582510084128,0
8536582508249134,2
8536582510870579,1
8536582508249139,3
8536582511132724,0
8536582511198262,3
8536582511460410,0
8536582511919164,1
8536582511591496,3
8536582508249160,3
8536582513033290,0
8536582512836686,1
8536582512967762,2
8536582512771156,3
8536582512771158,2
8536582514606178,0
8536582510280753,0
8536582509953053,0
8536582512902220,0
8536582509821994,3
8536582510936141,0
8536582510870600,1
8536582512836694,0
8536582509821984,2
8536582508249185,2
8536582513295450,1
8536582512443462,0
8536578213806092,1
8536578213412874,0
8536578214461460,2
8536578214723611,1
8536578213281822,3
8536578215116832,0
8536578213281838,2
8536578215903283,1
8536578213281843,3
8536578216165428,0
8536578216230966,3
8536578216493114,0
8536578216951868,1
8536578216624200,3
8536578213281864,3
8536578217869390,1
8536578218000466,2
8536578217803860,3
8536578217803862,2
8536578219638882,0
8536578215313457,0
8536578214985757,0
8536578218066007,1
8536578217934924,0
8536578214854698,3
8536578215968845,0
8536578215903304,1
8536578217869398,0
8536578214854688,2
8536578213281889,2
8536578218328154,1
8536578217476166,0
8536573918838796,1
8536573918445578,0
8536573919494164,2
8536573919756315,1
8536573918314526,3
8536573920149536,0
8536573918314542,2
8536573920935987,1
8536573918314547,3
8536573921198132,0
8536573921263670,3
8536573921525818,0
8536573921984572,1
8536573922443332,2
8536573921656904,3
8536573918314568,3
8536573922902094,1
8536573923033170,2
8536573922836564,3
8536573922836566,2
8536573924671586,0
8536573920346161,0
8536573920018461,0
8536573922050123,3
8536573923098711,1
8536573922967628,0
8536573919887402,3
8536573921001549,0
8536573920936008,1
8536573922902102,0
8536573919887392,2
8536573918314593,2
8536573923360858,1
8536573922508870,0
8536569623871500,1
8536569623478282,0
8536569624526868,2
8536569624789019,1
8536569623347230,3
8536569625182240,0
8536569623347246,2
8536569625968691,1
8536569623347251,3
8536569626230836,0
8536569626558522,0
8536569627017276,1
8536569627476036,2
8536569626689608,3
8536569623347272,3
8536569628131402,0
8536569627934798,1
8536569628065874,2
8536569627869268,3
8536569627869270,2
8536569629704290,0
8536569625378865,0
8536569625051165,0
8536569627082827,3
8536569628131415,1
8536569628000332,0
8536569624920106,3
8536569626034253,0
8536569625968712,1
8536569627934806,0
8536569624920096,2
8536569623347297,2
8536569628393562,1
8536569627541574,0
8536565328904204,1
8536565328510986,0
8536565329559572,2
8536565329821723,1
8536565328379934,3
8536565330214944,0
8536565328379950,2
8536565331001395,1
8536565328379955,3
8536565331263540,0
8536565331591226,0
8536565332049980,1
8536565332508740,2
8536565331722312,3
8536565333164106,0
8536565332967502,1
8536565333098578,2
8536565332901972,3
8536565332901974,2
8536565334736994,0
8536565330411569,0
8536565330083869,0
8536565332115531,3
8536565333033036,0
8536565329952810,3
8536565331066957,0
8536565331001416,1
8536565332967510,0
8536565328380001,2
8536565333426266,1
8536565332574278,0
8536561033936908,1
8536561033543690,0
8536561034592276,2
8536561034854427,1
8536561033412638,3
8536561035247648,0
8536561033412654,2
8536561036034099,1
8536561033412659,3
8536561036296244,0
8536561036623930,0
8536561037082684,1
8536561037541444,2
8536561036755016,3
8536561038196810,0
8536561038000206,1
8536561038131282,2
8536561037934676,3
8536561037934678,2
8536561039769698,0
8536561035444273,0
8536561035116573,0
8536561037148235,3
8536561038065740,0
8536561034985514,3
8536561036099661,0
8536561036034120,1
8536561038000214,0
